split,out_stem,source_image,condition,n_objects
train,9999985_00000_d_0000072__rain_light,9999985_00000_d_0000072.jpg,rain_light,26
train,9999985_00000_d_0000073,9999985_00000_d_0000073.jpg,clean,23
train,9999985_00000_d_0000073__rain_heavy,9999985_00000_d_0000073.jpg,rain_heavy,23
train,9999985_00000_d_0000074,9999985_00000_d_0000074.jpg,clean,26
train,9999985_00000_d_0000074__rain_heavy,9999985_00000_d_0000074.jpg,rain_heavy,26
train,9999985_00000_d_0000075,9999985_00000_d_0000075.jpg,clean,19
train,9999985_00000_d_0000075__rain_heavy,9999985_00000_d_0000075.jpg,rain_heavy,19
train,9999985_00000_d_0000076,9999985_00000_d_0000076.jpg,clean,44
train,9999985_00000_d_0000076__rain_heavy,9999985_00000_d_0000076.jpg,rain_heavy,44
train,9999985_00000_d_0000077,9999985_00000_d_0000077.jpg,clean,21
train,9999985_00000_d_0000077__blur_light,9999985_00000_d_0000077.jpg,blur_light,21
train,9999985_00000_d_0000078,9999985_00000_d_0000078.jpg,clean,10
train,9999985_00000_d_0000078__rain_light,9999985_00000_d_0000078.jpg,rain_light,10
train,9999985_00000_d_0000079,9999985_00000_d_0000079.jpg,clean,8
train,9999985_00000_d_0000079__bright_down,9999985_00000_d_0000079.jpg,bright_down,8
train,9999987_00000_d_0000001,9999987_00000_d_0000001.jpg,clean,31
train,9999987_00000_d_0000001__bright_down,9999987_00000_d_0000001.jpg,bright_down,31
train,9999987_00000_d_0000002,9999987_00000_d_0000002.jpg,clean,35
train,9999987_00000_d_0000002__blur_light,9999987_00000_d_0000002.jpg,blur_light,35
train,9999987_00000_d_0000003,9999987_00000_d_0000003.jpg,clean,49
train,9999987_00000_d_0000003__rain_heavy,9999987_00000_d_0000003.jpg,rain_heavy,49
train,9999987_00000_d_0000004,9999987_00000_d_0000004.jpg,clean,52
train,9999987_00000_d_0000004__rain_light,9999987_00000_d_0000004.jpg,rain_light,52
train,9999987_00000_d_0000005,9999987_00000_d_0000005.jpg,clean,54
train,9999987_00000_d_0000005__rain_medium,9999987_00000_d_0000005.jpg,rain_medium,54
train,9999987_00000_d_0000006,9999987_00000_d_0000006.jpg,clean,62
train,9999987_00000_d_0000006__rain_medium,9999987_00000_d_0000006.jpg,rain_medium,62
train,9999987_00000_d_0000007,9999987_00000_d_0000007.jpg,clean,57
train,9999987_00000_d_0000007__bright_down,9999987_00000_d_0000007.jpg,bright_down,57
train,9999987_00000_d_0000008,9999987_00000_d_0000008.jpg,clean,59
train,9999987_00000_d_0000008__rain_heavy,9999987_00000_d_0000008.jpg,rain_heavy,59
train,9999987_00000_d_0000009,9999987_00000_d_0000009.jpg,clean,33
train,9999987_00000_d_0000009__rain_medium,9999987_00000_d_0000009.jpg,rain_medium,33
train,9999987_00000_d_0000010,9999987_00000_d_0000010.jpg,clean,38
train,9999987_00000_d_0000010__rain_medium,9999987_00000_d_0000010.jpg,rain_medium,38
train,9999987_00000_d_0000011,9999987_00000_d_0000011.jpg,clean,66
train,9999987_00000_d_0000011__rain_heavy,9999987_00000_d_0000011.jpg,rain_heavy,66
train,9999987_00000_d_0000012,9999987_00000_d_0000012.jpg,clean,57
train,9999987_00000_d_0000012__rain_heavy,9999987_00000_d_0000012.jpg,rain_heavy,57
train,9999987_00000_d_0000013,9999987_00000_d_0000013.jpg,clean,39
train,9999987_00000_d_0000013__rain_heavy,9999987_00000_d_0000013.jpg,rain_heavy,39
train,9999987_00000_d_0000014,9999987_00000_d_0000014.jpg,clean,32
train,9999987_00000_d_0000014__bright_down,9999987_00000_d_0000014.jpg,bright_down,32
train,9999987_00000_d_0000015,9999987_00000_d_0000015.jpg,clean,23
train,9999987_00000_d_0000015__rain_medium,9999987_00000_d_0000015.jpg,rain_medium,23
train,9999987_00000_d_0000016,9999987_00000_d_0000016.jpg,clean,17
train,9999987_00000_d_0000016__bright_up,9999987_00000_d_0000016.jpg,bright_up,17
train,9999987_00000_d_0000017,9999987_00000_d_0000017.jpg,clean,51
train,9999987_00000_d_0000017__rain_light,9999987_00000_d_0000017.jpg,rain_light,51
train,9999987_00000_d_0000018,9999987_00000_d_0000018.jpg,clean,46
train,9999987_00000_d_0000018__rain_medium,9999987_00000_d_0000018.jpg,rain_medium,46
train,9999987_00000_d_0000019,9999987_00000_d_0000019.jpg,clean,20
train,9999987_00000_d_0000019__bright_down,9999987_00000_d_0000019.jpg,bright_down,20
train,9999987_00000_d_0000020,9999987_00000_d_0000020.jpg,clean,47
train,9999987_00000_d_0000020__rain_medium,9999987_00000_d_0000020.jpg,rain_medium,47
train,9999987_00000_d_0000021,9999987_00000_d_0000021.jpg,clean,41
train,9999987_00000_d_0000021__rain_heavy,9999987_00000_d_0000021.jpg,rain_heavy,41
train,9999987_00000_d_0000022,9999987_00000_d_0000022.jpg,clean,42
train,9999987_00000_d_0000022__rain_heavy,9999987_00000_d_0000022.jpg,rain_heavy,42
train,9999987_00000_d_0000023,9999987_00000_d_0000023.jpg,clean,48
train,9999987_00000_d_0000023__rain_light,9999987_00000_d_0000023.jpg,rain_light,48
train,9999987_00000_d_0000024,9999987_00000_d_0000024.jpg,clean,48
train,9999987_00000_d_0000024__bright_up,9999987_00000_d_0000024.jpg,bright_up,48
train,9999987_00000_d_0000025,9999987_00000_d_0000025.jpg,clean,39
train,9999987_00000_d_0000025__blur_light,9999987_00000_d_0000025.jpg,blur_light,39
train,9999987_00000_d_0000026,9999987_00000_d_0000026.jpg,clean,91
train,9999987_00000_d_0000026__bright_up,9999987_00000_d_0000026.jpg,bright_up,91
train,9999987_00000_d_0000027,9999987_00000_d_0000027.jpg,clean,92
train,9999987_00000_d_0000027__bright_down,9999987_00000_d_0000027.jpg,bright_down,92
train,9999987_00000_d_0000028,9999987_00000_d_0000028.jpg,clean,81
train,9999987_00000_d_0000028__blur_light,9999987_00000_d_0000028.jpg,blur_light,81
train,9999987_00000_d_0000029,9999987_00000_d_0000029.jpg,clean,68
train,9999987_00000_d_0000029__rain_medium,9999987_00000_d_0000029.jpg,rain_medium,68
train,9999987_00000_d_0000030,9999987_00000_d_0000030.jpg,clean,47
train,9999987_00000_d_0000030__rain_medium,9999987_00000_d_0000030.jpg,rain_medium,47
train,9999987_00000_d_0000031,9999987_00000_d_0000031.jpg,clean,93
train,9999987_00000_d_0000031__rain_heavy,9999987_00000_d_0000031.jpg,rain_heavy,93
train,9999987_00000_d_0000032,9999987_00000_d_0000032.jpg,clean,31
train,9999987_00000_d_0000032__rain_light,9999987_00000_d_0000032.jpg,rain_light,31
train,9999987_00000_d_0000033,9999987_00000_d_0000033.jpg,clean,47
train,9999987_00000_d_0000033__rain_medium,9999987_00000_d_0000033.jpg,rain_medium,47
train,9999987_00000_d_0000034,9999987_00000_d_0000034.jpg,clean,85
train,9999987_00000_d_0000034__rain_heavy,9999987_00000_d_0000034.jpg,rain_heavy,85
train,9999987_00000_d_0000035,9999987_00000_d_0000035.jpg,clean,126
train,9999987_00000_d_0000035__rain_light,9999987_00000_d_0000035.jpg,rain_light,126
train,9999987_00000_d_0000036,9999987_00000_d_0000036.jpg,clean,76
train,9999987_00000_d_0000036__bright_down,9999987_00000_d_0000036.jpg,bright_down,76
train,9999987_00000_d_0000037,9999987_00000_d_0000037.jpg,clean,44
train,9999987_00000_d_0000037__rain_medium,9999987_00000_d_0000037.jpg,rain_medium,44
train,9999987_00000_d_0000038,9999987_00000_d_0000038.jpg,clean,19
train,9999987_00000_d_0000038__rain_heavy,9999987_00000_d_0000038.jpg,rain_heavy,19
train,9999987_00000_d_0000039,9999987_00000_d_0000039.jpg,clean,99
train,9999987_00000_d_0000039__rain_heavy,9999987_00000_d_0000039.jpg,rain_heavy,99
train,9999987_00000_d_0000040,9999987_00000_d_0000040.jpg,clean,114
train,9999987_00000_d_0000040__rain_light,9999987_00000_d_0000040.jpg,rain_light,114
train,9999987_00000_d_0000041,9999987_00000_d_0000041.jpg,clean,72
train,9999987_00000_d_0000041__bright_down,9999987_00000_d_0000041.jpg,bright_down,72
train,9999987_00000_d_0000042,9999987_00000_d_0000042.jpg,clean,33
train,9999987_00000_d_0000042__rain_medium,9999987_00000_d_0000042.jpg,rain_medium,33
train,9999987_00000_d_0000043,9999987_00000_d_0000043.jpg,clean,88
train,9999987_00000_d_0000043__rain_light,9999987_00000_d_0000043.jpg,rain_light,88
train,9999987_00000_d_0000044,9999987_00000_d_0000044.jpg,clean,164
train,9999987_00000_d_0000044__rain_light,9999987_00000_d_0000044.jpg,rain_light,164
train,9999987_00000_d_0000045,9999987_00000_d_0000045.jpg,clean,153
train,9999987_00000_d_0000045__bright_up,9999987_00000_d_0000045.jpg,bright_up,153
train,9999987_00000_d_0000046,9999987_00000_d_0000046.jpg,clean,85
train,9999987_00000_d_0000046__rain_heavy,9999987_00000_d_0000046.jpg,rain_heavy,85
train,9999987_00000_d_0000047,9999987_00000_d_0000047.jpg,clean,94
train,9999987_00000_d_0000047__rain_heavy,9999987_00000_d_0000047.jpg,rain_heavy,94
train,9999987_00000_d_0000048,9999987_00000_d_0000048.jpg,clean,60
train,9999987_00000_d_0000048__rain_heavy,9999987_00000_d_0000048.jpg,rain_heavy,60
train,9999987_00000_d_0000049,9999987_00000_d_0000049.jpg,clean,97
train,9999987_00000_d_0000049__rain_light,9999987_00000_d_0000049.jpg,rain_light,97
train,9999987_00000_d_0000050,9999987_00000_d_0000050.jpg,clean,115
train,9999987_00000_d_0000050__bright_down,9999987_00000_d_0000050.jpg,bright_down,115
train,9999987_00000_d_0000051,9999987_00000_d_0000051.jpg,clean,66
train,9999987_00000_d_0000051__bright_down,9999987_00000_d_0000051.jpg,bright_down,66
train,9999987_00000_d_0000052,9999987_00000_d_0000052.jpg,clean,58
train,9999987_00000_d_0000052__rain_light,9999987_00000_d_0000052.jpg,rain_light,58
train,9999987_00000_d_0000053,9999987_00000_d_0000053.jpg,clean,65
train,9999987_00000_d_0000053__rain_light,9999987_00000_d_0000053.jpg,rain_light,65
train,9999987_00000_d_0000054,9999987_00000_d_0000054.jpg,clean,85
train,9999987_00000_d_0000054__rain_medium,9999987_00000_d_0000054.jpg,rain_medium,85
train,9999987_00000_d_0000055,9999987_00000_d_0000055.jpg,clean,68
train,9999987_00000_d_0000055__rain_light,9999987_00000_d_0000055.jpg,rain_light,68
train,9999987_00000_d_0000056,9999987_00000_d_0000056.jpg,clean,79
train,9999987_00000_d_0000056__rain_light,9999987_00000_d_0000056.jpg,rain_light,79
train,9999987_00000_d_0000057,9999987_00000_d_0000057.jpg,clean,118
train,9999987_00000_d_0000057__rain_heavy,9999987_00000_d_0000057.jpg,rain_heavy,118
train,9999987_00000_d_0000058,9999987_00000_d_0000058.jpg,clean,54
train,9999987_00000_d_0000058__rain_light,9999987_00000_d_0000058.jpg,rain_light,54
train,9999987_00000_d_0000059,9999987_00000_d_0000059.jpg,clean,29
train,9999987_00000_d_0000059__bright_down,9999987_00000_d_0000059.jpg,bright_down,29
train,9999987_00000_d_0000060,9999987_00000_d_0000060.jpg,clean,21
train,9999987_00000_d_0000060__rain_heavy,9999987_00000_d_0000060.jpg,rain_heavy,21
train,9999987_00000_d_0000061,9999987_00000_d_0000061.jpg,clean,8
train,9999987_00000_d_0000061__bright_down,9999987_00000_d_0000061.jpg,bright_down,8
train,9999987_00000_d_0000062,9999987_00000_d_0000062.jpg,clean,7
train,9999987_00000_d_0000062__rain_light,9999987_00000_d_0000062.jpg,rain_light,7
train,9999987_00000_d_0000063,9999987_00000_d_0000063.jpg,clean,95
train,9999987_00000_d_0000063__blur_light,9999987_00000_d_0000063.jpg,blur_light,95
train,9999987_00000_d_0000064,9999987_00000_d_0000064.jpg,clean,68
train,9999987_00000_d_0000064__rain_medium,9999987_00000_d_0000064.jpg,rain_medium,68
train,9999987_00000_d_0000065,9999987_00000_d_0000065.jpg,clean,6
train,9999987_00000_d_0000065__rain_heavy,9999987_00000_d_0000065.jpg,rain_heavy,6
train,9999987_00000_d_0000066,9999987_00000_d_0000066.jpg,clean,25
train,9999987_00000_d_0000066__bright_up,9999987_00000_d_0000066.jpg,bright_up,25
train,9999987_00000_d_0000069,9999987_00000_d_0000069.jpg,clean,28
train,9999987_00000_d_0000069__blur_light,9999987_00000_d_0000069.jpg,blur_light,28
train,9999987_00000_d_0000070,9999987_00000_d_0000070.jpg,clean,62
train,9999987_00000_d_0000070__blur_light,9999987_00000_d_0000070.jpg,blur_light,62
train,9999987_00000_d_1008235,9999987_00000_d_1008235.jpg,clean,86
train,9999987_00000_d_1008235__bright_down,9999987_00000_d_1008235.jpg,bright_down,86
train,9999987_00000_d_1008236,9999987_00000_d_1008236.jpg,clean,6
train,9999987_00000_d_1008236__blur_light,9999987_00000_d_1008236.jpg,blur_light,6
train,9999989_00000_d_0000001,9999989_00000_d_0000001.jpg,clean,28
train,9999989_00000_d_0000001__rain_heavy,9999989_00000_d_0000001.jpg,rain_heavy,28
train,9999989_00000_d_0000002,9999989_00000_d_0000002.jpg,clean,30
train,9999989_00000_d_0000002__rain_heavy,9999989_00000_d_0000002.jpg,rain_heavy,30
train,9999989_00000_d_0000003,9999989_00000_d_0000003.jpg,clean,19
train,9999989_00000_d_0000003__blur_light,9999989_00000_d_0000003.jpg,blur_light,19
train,9999989_00000_d_0000004,9999989_00000_d_0000004.jpg,clean,52
train,9999989_00000_d_0000004__blur_light,9999989_00000_d_0000004.jpg,blur_light,52
train,9999989_00000_d_0000005,9999989_00000_d_0000005.jpg,clean,74
train,9999989_00000_d_0000005__blur_light,9999989_00000_d_0000005.jpg,blur_light,74
train,9999989_00000_d_0000006,9999989_00000_d_0000006.jpg,clean,70
train,9999989_00000_d_0000006__rain_light,9999989_00000_d_0000006.jpg,rain_light,70
train,9999989_00000_d_0000007,9999989_00000_d_0000007.jpg,clean,28
train,9999989_00000_d_0000007__rain_light,9999989_00000_d_0000007.jpg,rain_light,28
train,9999989_00000_d_0000008,9999989_00000_d_0000008.jpg,clean,29
train,9999989_00000_d_0000008__blur_light,9999989_00000_d_0000008.jpg,blur_light,29
train,9999989_00000_d_0000009,9999989_00000_d_0000009.jpg,clean,24
train,9999989_00000_d_0000009__rain_medium,9999989_00000_d_0000009.jpg,rain_medium,24
train,9999989_00000_d_0000010,9999989_00000_d_0000010.jpg,clean,46
train,9999989_00000_d_0000010__bright_down,9999989_00000_d_0000010.jpg,bright_down,46
train,9999989_00000_d_0000011,9999989_00000_d_0000011.jpg,clean,38
train,9999989_00000_d_0000011__bright_up,9999989_00000_d_0000011.jpg,bright_up,38
train,9999989_00000_d_0000012,9999989_00000_d_0000012.jpg,clean,24
train,9999989_00000_d_0000012__bright_up,9999989_00000_d_0000012.jpg,bright_up,24
train,9999989_00000_d_0000013,9999989_00000_d_0000013.jpg,clean,51
train,9999989_00000_d_0000013__bright_up,9999989_00000_d_0000013.jpg,bright_up,51
train,9999990_00000_d_0000001,9999990_00000_d_0000001.jpg,clean,41
train,9999990_00000_d_0000001__rain_heavy,9999990_00000_d_0000001.jpg,rain_heavy,41
train,9999990_00000_d_0000002,9999990_00000_d_0000002.jpg,clean,26
train,9999990_00000_d_0000002__blur_light,9999990_00000_d_0000002.jpg,blur_light,26
train,9999990_00000_d_0000003,9999990_00000_d_0000003.jpg,clean,39
train,9999990_00000_d_0000003__bright_down,9999990_00000_d_0000003.jpg,bright_down,39
train,9999990_00000_d_0000004,9999990_00000_d_0000004.jpg,clean,87
train,9999990_00000_d_0000004__rain_light,9999990_00000_d_0000004.jpg,rain_light,87
train,9999990_00000_d_0000005,9999990_00000_d_0000005.jpg,clean,49
train,9999990_00000_d_0000005__rain_heavy,9999990_00000_d_0000005.jpg,rain_heavy,49
train,9999990_00000_d_0000006,9999990_00000_d_0000006.jpg,clean,18
train,9999990_00000_d_0000006__rain_heavy,9999990_00000_d_0000006.jpg,rain_heavy,18
train,9999990_00000_d_0000007,9999990_00000_d_0000007.jpg,clean,80
train,9999990_00000_d_0000007__rain_medium,9999990_00000_d_0000007.jpg,rain_medium,80
train,9999990_00000_d_0000008,9999990_00000_d_0000008.jpg,clean,78
train,9999990_00000_d_0000008__rain_medium,9999990_00000_d_0000008.jpg,rain_medium,78
train,9999990_00000_d_0000009,9999990_00000_d_0000009.jpg,clean,144
train,9999990_00000_d_0000009__blur_light,9999990_00000_d_0000009.jpg,blur_light,144
train,9999990_00000_d_0000010,9999990_00000_d_0000010.jpg,clean,129
train,9999990_00000_d_0000010__rain_medium,9999990_00000_d_0000010.jpg,rain_medium,129
train,9999990_00000_d_0000011,9999990_00000_d_0000011.jpg,clean,54
train,9999990_00000_d_0000011__rain_light,9999990_00000_d_0000011.jpg,rain_light,54
train,9999990_00000_d_0000012,9999990_00000_d_0000012.jpg,clean,28
train,9999990_00000_d_0000012__bright_down,9999990_00000_d_0000012.jpg,bright_down,28
train,9999990_00000_d_0000013,9999990_00000_d_0000013.jpg,clean,50
train,9999990_00000_d_0000013__bright_down,9999990_00000_d_0000013.jpg,bright_down,50
train,9999990_00000_d_0000014,9999990_00000_d_0000014.jpg,clean,29
train,9999990_00000_d_0000014__bright_down,9999990_00000_d_0000014.jpg,bright_down,29
train,9999990_00000_d_0000015,9999990_00000_d_0000015.jpg,clean,43
train,9999990_00000_d_0000015__rain_medium,9999990_00000_d_0000015.jpg,rain_medium,43
train,9999990_00000_d_0000016,9999990_00000_d_0000016.jpg,clean,107
train,9999990_00000_d_0000016__rain_medium,9999990_00000_d_0000016.jpg,rain_medium,107
train,9999990_00000_d_0000017,9999990_00000_d_0000017.jpg,clean,47
train,9999990_00000_d_0000017__rain_medium,9999990_00000_d_0000017.jpg,rain_medium,47
train,9999990_00000_d_0000018,9999990_00000_d_0000018.jpg,clean,120
train,9999990_00000_d_0000018__rain_light,9999990_00000_d_0000018.jpg,rain_light,120
train,9999990_00000_d_0000019,9999990_00000_d_0000019.jpg,clean,48
train,9999990_00000_d_0000019__bright_down,9999990_00000_d_0000019.jpg,bright_down,48
train,9999990_00000_d_0000020,9999990_00000_d_0000020.jpg,clean,30
train,9999990_00000_d_0000020__rain_medium,9999990_00000_d_0000020.jpg,rain_medium,30
train,9999990_00000_d_0000021,9999990_00000_d_0000021.jpg,clean,23
train,9999990_00000_d_0000021__rain_light,9999990_00000_d_0000021.jpg,rain_light,23
train,9999990_00000_d_0000022,9999990_00000_d_0000022.jpg,clean,70
train,9999990_00000_d_0000022__bright_down,9999990_00000_d_0000022.jpg,bright_down,70
train,9999990_00000_d_0000023,9999990_00000_d_0000023.jpg,clean,67
train,9999990_00000_d_0000023__rain_light,9999990_00000_d_0000023.jpg,rain_light,67
train,9999990_00000_d_0000024,9999990_00000_d_0000024.jpg,clean,40
train,9999990_00000_d_0000024__rain_medium,9999990_00000_d_0000024.jpg,rain_medium,40
train,9999990_00000_d_0000025,9999990_00000_d_0000025.jpg,clean,37
train,9999990_00000_d_0000025__rain_medium,9999990_00000_d_0000025.jpg,rain_medium,37
train,9999990_00000_d_0000026,9999990_00000_d_0000026.jpg,clean,161
train,9999990_00000_d_0000026__rain_light,9999990_00000_d_0000026.jpg,rain_light,161
train,9999990_00000_d_0000027,9999990_00000_d_0000027.jpg,clean,22
train,9999990_00000_d_0000027__bright_up,9999990_00000_d_0000027.jpg,bright_up,22
train,9999990_00000_d_0000028,9999990_00000_d_0000028.jpg,clean,27
train,9999990_00000_d_0000028__rain_medium,9999990_00000_d_0000028.jpg,rain_medium,27
train,9999990_00000_d_0000029,9999990_00000_d_0000029.jpg,clean,85
train,9999990_00000_d_0000029__blur_light,9999990_00000_d_0000029.jpg,blur_light,85
train,9999990_00000_d_0000030,9999990_00000_d_0000030.jpg,clean,30
train,9999990_00000_d_0000030__rain_medium,9999990_00000_d_0000030.jpg,rain_medium,30
train,9999990_00000_d_0000031,9999990_00000_d_0000031.jpg,clean,108
train,9999990_00000_d_0000031__blur_light,9999990_00000_d_0000031.jpg,blur_light,108
train,9999990_00000_d_0000032,9999990_00000_d_0000032.jpg,clean,121
train,9999990_00000_d_0000032__bright_down,9999990_00000_d_0000032.jpg,bright_down,121
train,9999990_00000_d_0000033,9999990_00000_d_0000033.jpg,clean,37
train,9999990_00000_d_0000033__bright_up,9999990_00000_d_0000033.jpg,bright_up,37
train,9999990_00000_d_0000034,9999990_00000_d_0000034.jpg,clean,33
train,9999990_00000_d_0000034__rain_heavy,9999990_00000_d_0000034.jpg,rain_heavy,33
train,9999990_00000_d_0000035,9999990_00000_d_0000035.jpg,clean,49
train,9999990_00000_d_0000035__rain_light,9999990_00000_d_0000035.jpg,rain_light,49
train,9999990_00000_d_0000036,9999990_00000_d_0000036.jpg,clean,36
train,9999990_00000_d_0000036__bright_down,9999990_00000_d_0000036.jpg,bright_down,36
train,9999990_00000_d_0000037,9999990_00000_d_0000037.jpg,clean,72
